"","{#status->#S}"
"0.0","0.975"
"0.1","0.9712654009985499"
"0.2","0.9673715496126758"
"0.30000000000000004","0.963314765820835"
"0.4","0.9590915986568106"
"0.5","0.9546988613521562"
"0.6000000000000001","0.9501336676471609"
"0.7000000000000001","0.9453934689907353"
"0.8","0.9404760923025436"
"0.9","0.9353797779237476"
"1.0","0.9301032173370942"
"1.1","0.9246455901941165"
"1.2000000000000002","0.9190066001484172"
"1.3","0.9131865089609419"
"1.4000000000000001","0.9071861683174574"
"1.5","0.9010070487817511"
"1.6","0.8946512653019154"
"1.7000000000000002","0.8881215986928761"
"1.8","0.8814215125372612"
"1.9000000000000001","0.8745551649796612"
"2.0","0.8675274149368142"
"2.1","0.8603438223083235"
"2.2","0.8530106418487473"
"2.3000000000000003","0.8455348104513111"
"2.4000000000000004","0.8379239276945835"
"2.5","0.8301862296141493"
"2.6","0.8223305557790775"
"2.7","0.8143663098748286"
"2.8000000000000003","0.8063034141168768"
"2.9000000000000004","0.798152257939214"
"3.0","0.7899236415154736"
"3.1","0.7816287147741534"
"3.2","0.7732789126600559"
"3.3000000000000003","0.7648858874687068"
"3.4000000000000004","0.7564614391367896"
"3.5","0.7480174444077844"
"3.6","0.7395657858069842"
"3.7","0.731118281353589"
"3.8000000000000003","0.7226866159100954"
"3.9000000000000004","0.7142822750219153"
"4.0","0.7059164820349056"
"4.1000000000000005","0.6976001391976936"
"4.2","0.6893437733621903"
"4.3","0.6811574867926627"
"4.4","0.6730509134844964"
"4.5","0.6650331812816707"
"4.6000000000000005","0.6571128799701949"
"4.7","0.6492980354163039"
"4.800000000000001","0.6415960897157187"
"4.9","0.6340138872259814"
"5.0","0.626557666269542"
"5.1000000000000005","0.6192330562221974"
"5.2","0.6120450796404748"
"5.300000000000001","0.604998159032966"
"5.4","0.5980961278443899"
"5.5","0.5913422451968608"
"5.6000000000000005","0.5847392139197427"
"5.7","0.5782892013965909"
"5.800000000000001","0.5719938627639004"
"5.9","0.5658543660104209"
"6.0","0.5598714185463811"
"6.1000000000000005","0.554045294837768"
"6.2","0.5483758647305904"
"6.300000000000001","0.542862622122617"
"6.4","0.5375047136743571"
"6.5","0.5323009672860705"
"6.6000000000000005","0.527249920102528"
"6.7","0.522349845841398"
"6.800000000000001","0.5175987812739267"
"6.9","0.5129945517175896"
"7.0","0.5085347954292622"
"7.1000000000000005","0.5042169868139937"
"7.2","0.5000384583885126"
"7.300000000000001","0.4959964214601096"
"7.4","0.49208798550053884"
"7.5","0.4883101762111083"
"7.6000000000000005","0.484659952289319"
"7.7","0.4811342209193805"
"7.800000000000001","0.4777298520188426"
"7.9","0.47444369128161634"
"8.0","0.47127257206398115"
"8.1","0.46821332616497746"
"8.200000000000001","0.46526279355603867"
"8.3","0.4624178311169943"
"8.4","0.4596753204368389"
"8.5","0.45703217473805907"
"8.6","0.4544853449829835"
"8.700000000000001","0.4520318252196912"
