"","{#status->#I}"
"0.0","0.025"
"0.1","0.027956025991244172"
"0.2","0.03122138211385121"
"0.30000000000000004","0.0348184032614475"
"0.4","0.0387685160815157"
"0.5","0.04309147666075218"
"0.6000000000000001","0.04780446236192802"
"0.7000000000000001","0.05292101990373351"
"0.8","0.058449882720586877"
"0.9","0.06439368469588731"
"1.0","0.07074761421902825"
"1.1","0.0774980713020483"
"1.2000000000000002","0.0846214096442974"
"1.3","0.09208286275167331"
"1.4000000000000001","0.09983576554991246"
"1.5","0.10782118706034766"
"1.6","0.11596808244277593"
"1.7000000000000002","0.12419405167804237"
"1.8","0.13240675656339698"
"1.9000000000000001","0.14050599896796032"
"2.0","0.14838640546904974"
"2.1","0.15594060299331644"
"2.2","0.16306271495622907"
"2.3000000000000003","0.16965196592458817"
"2.4000000000000004","0.17561616194190013"
"2.5","0.18087481739259473"
"2.6","0.18536172781714944"
"2.7","0.18902683760937758"
"2.8000000000000003","0.19183731497241058"
"2.9000000000000004","0.19377781502774857"
"3.0","0.19484997664852158"
"3.1","0.19507125203076342"
"3.2","0.194473205422377"
"3.3000000000000003","0.19309943697733126"
"3.4000000000000004","0.19100329030211052"
"3.5","0.18824549084991113"
"3.6","0.1848918409583384"
"3.7","0.18101107033838396"
"3.8000000000000003","0.17667291210849462"
"3.9000000000000004","0.17194644709909698"
"4.0","0.16689873521166104"
"4.1000000000000005","0.16159373323244558"
"4.2","0.15609148401478548"
"4.3","0.15044755212071995"
"4.4","0.14471267525957168"
"4.5","0.13893259840983654"
"4.6000000000000005","0.13314805755752768"
"4.7","0.12739488178077732"
"4.800000000000001","0.12170418531584032"
"4.9","0.11610262473983969"
"5.0","0.11061270011366293"
"5.1000000000000005","0.10525308257127661"
"5.2","0.10003895424134701"
"5.300000000000001","0.09498234944010957"
"5.4","0.0900924887331791"
"5.5","0.08537609971978846"
"5.6000000000000005","0.0808377202628624"
"5.7","0.07647998140490626"
"5.800000000000001","0.07230386841336264"
"5.9","0.06830895933297607"
"6.0","0.0644936411291199"
"6.1000000000000005","0.06085530402438808"
"6.2","0.05739051499639307"
"6.300000000000001","0.05409517164848787"
"6.4","0.05096463781335079"
"6.5","0.04799386232405784"
"6.6000000000000005","0.04517748240654845"
"6.7","0.04250991312597005"
"6.800000000000001","0.039985424269026036"
"6.9","0.03759820597442251"
"7.0","0.03534242434101936"
"7.1000000000000005","0.03321226815385486"
"7.2","0.031201987775973588"
"7.300000000000001","0.02930592716199202"
"7.4","0.027518549859763965"
"7.5","0.025834459780860214"
"7.6000000000000005","0.024248417439830368"
"7.7","0.02275535228694695"
"7.800000000000001","0.021350371689620916"
"7.9","0.020028767053979848"
"8.0","0.018786017520114277"
"8.1","0.017617791612011397"
"8.200000000000001","0.016519947175923096"
"8.3","0.015488529898526603"
"8.4","0.014519770658376119"
"8.5","0.013610081930449979"
"8.6","0.012756053433710234"
"8.700000000000001","0.011954447185161091"
"8.8","0.011202192100586806"
"8.9","0.010496378261655412"
"9.0","0.009834250951100638"
"9.1","0.009213204541971625"
"9.200000000000001","0.008630776313221986"
"9.3","0.008084640251971954"
"9.4","0.007572600892415971"
"9.5","0.007092587232379811"
"9.600000000000001","0.006642646760790709"
"9.700000000000001","0.006220939622663375"
"9.8","0.005825732942491966"
"9.9","0.00545539532205553"
"10.0","0.005108391524487505"
"10.100000000000001","0.004783277352936053"
"10.200000000000001","0.004478694729169268"
"10.3","0.004193366974985368"
"10.4","0.003926094297209083"
"10.5","0.0036757494753355156"
"10.600000000000001","0.0034412737494726154"
"10.700000000000001","0.003221672905089776"
"10.8","0.0030160135501653466"
"10.9","0.0028234195796068592"
"11.0","0.0026430688212658623"
"11.100000000000001","0.002474189857459224"
"11.200000000000001","0.002316059015618913"
"11.3","0.0021679975215035826"
"11.4","0.002029368808301416"
"11.5","0.0018995759749204264"
"11.600000000000001","0.0017780593867875432"
"11.700000000000001","0.0016642944125507602"
"11.8","0.0015577892901903797"
"11.9","0.0014580831161881416"
"12.0","0.0013647439515701968"
"12.100000000000001","0.0012773670388257867"
"12.200000000000001","0.0011955731239033447"
"12.3","0.0011190068776955027"
"12.4","0.001047335411640722"
"12.5","0.000980246882289153"
"12.600000000000001","0.0009174491799014541"
"12.700000000000001","0.0008586686963697377"
"12.8","0.0008036491679679081"
"12.9","0.0007521505886531562"
"13.0","0.0007039481898502038"
"13.100000000000001","0.0006588314828542317"
"13.200000000000001","0.0006166033601866672"
"13.3","0.0005770792524296595"
"13.4","0.0005400863372498031"
"13.5","0.000505462797499282"
"13.600000000000001","0.00047305712545294326"
"13.700000000000001","0.0004427274704028531"
"13.8","0.00041434102698764507"
"13.9","0.00038777346178251945"
"14.0","0.00036290837581721296"
"14.100000000000001","0.00033963680082378314"
"14.200000000000001","0.0003178567271438178"
"14.3","0.00029747266134589505"
"14.4","0.0002783952117189955"
"14.5","0.0002605406999163357"
"14.600000000000001","0.00024383079712698787"
"14.700000000000001","0.000228192183249912"
"14.8","0.0002135562276368976"
"14.9","0.00019985869005763188"
"15.0","0.00018703944062191817"
