"","{#status->#S}"
"0.0","0.975"
"0.1","0.9522157342602526"
"0.2","0.913452704945502"
"0.30000000000000004","0.8508248906251007"
"0.4","0.7575895751212269"
"0.5","0.634302614579594"
"0.6000000000000001","0.49421447909915084"
"0.7000000000000001","0.3594043650340012"
"0.8","0.24808857032804432"
"0.9","0.1663944459268356"
"1.0","0.11080575730239806"
"1.1","0.07442420643089406"
"1.2000000000000002","0.050911664121773295"
"1.3","0.035654337144088624"
"1.4000000000000001","0.025617565622265512"
"1.5","0.018890462054061134"
"1.6","0.014286416919508924"
"1.7000000000000002","0.01106709221259181"
"1.8","0.008768159132029548"
"1.9000000000000001","0.0070931415647180855"
"2.0","0.005849420344926992"
"2.1","0.004909552497347157"
"2.2","0.004187665112663843"
"2.3000000000000003","0.003624854829253916"
"2.4000000000000004","0.0031800182649448054"
"2.5","0.0028239998251909414"
"2.6","0.0025357955044681933"
"2.7","0.0023000505575161852"
"2.8000000000000003","0.0021053841292849483"
"2.9000000000000004","0.001943250584327997"
"3.0","0.0018071544023030143"
"3.1","0.0016921013859841853"
"3.2","0.0015942100220507158"
"3.3000000000000003","0.0015104328323481098"
"3.4000000000000004","0.0014383542294344979"
"3.5","0.0013760422321138746"
"3.6","0.0013219385377960305"
"3.7","0.0012747762114511147"
"3.8000000000000003","0.0012335174661436956"
"3.9000000000000004","0.0011973062057703964"
"4.0","0.001165431516676649"
"4.1000000000000005","0.0011372993527713488"
"4.2","0.0011124104045303798"
"4.3","0.0010903426731068827"
"4.4","0.0010707376521110856"
"4.5","0.0010532892960140878"
"4.6000000000000005","0.0010377351561547607"
"4.7","0.0010238492141951994"
"4.800000000000001","0.0010114360534169617"
"4.9","0.0010003260909507178"
"5.0","0.0009903716563394607"
"5.1000000000000005","0.0009814437490974018"
"5.2","0.0009734293440090186"
"5.300000000000001","0.0009662291406311446"
"5.4","0.0009597556748809605"
"5.5","0.0009539317272398221"
"5.6000000000000005","0.0009486889751112409"
"5.7","0.0009439668470896694"
"5.800000000000001","0.0009397115449638583"
"5.9","0.000935875205678204"
"6.0","0.0009324151805760378"
"6.1000000000000005","0.0009292934133322716"
"6.2","0.0009264759012662613"
"6.300000000000001","0.0009239322273770676"
"6.4","0.0009216351525929797"
"6.5","0.0009195602594770986"
"6.6000000000000005","0.0009176856400608552"
"6.7","0.0009159916216505013"
"6.800000000000001","0.0009144605254176232"
"6.9","0.0009130764533831013"
"7.0","0.0009118251000661603"
"7.1000000000000005","0.0009106935856214214"
"7.2","0.0009096703077473788"
"7.300000000000001","0.0009087448100357795"
"7.4","0.0009079076647561321"
"7.5","0.0009071503683436786"
"7.6000000000000005","0.0009064652480913113"
"7.7","0.0009058453787431743"
"7.800000000000001","0.000905284507855848"
"7.9","0.000904776988936835"
"8.0","0.0009043177214934396"
"8.1","0.0009039020972313102"
"8.200000000000001","0.0009035259517335513"
"8.3","0.0009031855210306371"
"8.4","0.0009028774025402139"
"8.5","0.0009025985199158156"
"8.6","0.0009023460913958165"
"8.700000000000001","0.0009021176012897054"
"8.8","0.0009019107742788921"
"8.9","0.0009017235522445283"
"9.0","0.0009015540733658919"
"9.1","0.0009014006532603076"
"9.200000000000001","0.0009012617679598284"
"9.3","0.000901136038541387"
"9.4","0.0009010222172461972"
"9.5","0.0009009191749411358"
"9.600000000000001","0.0009008258897899226"
"9.700000000000001","0.0009007414370153702"
"9.8","0.0009006649796459836"
"9.9","0.0009005957601509168"
"10.0","0.0009005330928768984"
"10.100000000000001","0.0009004763572093325"
"10.200000000000001","0.0009004249913874929"
"10.3","0.0009003784869106386"
"10.4","0.0009003363834780952"
"10.5","0.0009002982644119186"
"10.600000000000001","0.0009002637525157821"
"10.700000000000001","0.0009002325063282373"
"10.8","0.0009002042167325647"
"10.9","0.0009001786038890917"
"11.0","0.0009001554144591528"
"11.100000000000001","0.0009001344190928405"
"11.200000000000001","0.0009001154101553795"
"11.3","0.0009000981996693733"
"11.4","0.0009000826174523598"
"11.5","0.0009000685094310816"
"11.600000000000001","0.000900055736115656"
"11.700000000000001","0.0009000441712184425"
"11.8","0.000900033700403852"
"11.9","0.0009000242201566592"
"12.0","0.0009000156367575657"
"12.100000000000001","0.0009000078653558297"
"12.200000000000001","0.0009000008291297541"
"12.3","0.0008999944585266954"
"12.4","0.0008999886905750539"
"12.5","0.0008999834682614171"
"12.600000000000001","0.0008999787399666832"
"12.700000000000001","0.0008999744589555714"
"12.8","0.000899970582914463"
"12.9","0.0008999670735329918"
"13.0","0.000899963896125241"
"13.100000000000001","0.0008999610192867945"
"13.200000000000001","0.0008999584145842466"
"13.3","0.0008999560562740977"
"13.4","0.0008999539210482524"
"13.5","0.0008999519878036016"
"13.600000000000001","0.0008999502374334089"
"13.700000000000001","0.0008999486526384379"
"13.8","0.0008999472177559493"
"13.9","0.0008999459186048805"
"14.0","0.0008999447423456718"
"14.100000000000001","0.0008999436773533563"
"14.200000000000001","0.0008999427131026567"
"14.3","0.0008999418400639534"
"14.4","0.0008999410496090947"
"14.5","0.000899940333926118"
"14.600000000000001","0.0008999396859420392"
"14.700000000000001","0.0008999390992529463"
"14.8","0.0008999385680607072"
"14.9","0.0008999380871156634"
"15.0","0.000899937651664747"
