"","{#status->#I}"
"0.0","0.025"
"0.1","0.027146510199343568"
"0.2","0.029450027723670346"
"0.30000000000000004","0.031917090434673535"
"0.4","0.03455358477245523"
"0.5","0.037364543011800214"
"0.6000000000000001","0.04035391926169548"
"0.7000000000000001","0.04352434632908697"
"0.8","0.04687687690212344"
"0.9","0.050410714035866465"
"1.0","0.05412293760139465"
"1.1","0.058008235116817686"
"1.2000000000000002","0.06205864711522101"
"1.3","0.06626333878891369"
"1.4000000000000001","0.0706084109236275"
"1.5","0.07507676392393871"
"1.6","0.07964802885040131"
"1.7000000000000002","0.08429857867141288"
"1.8","0.08900163124665346"
"1.9000000000000001","0.09372745283296666"
"2.0","0.09844366715100786"
"2.1","0.10311567038726134"
"2.2","0.10770714715681416"
"2.3000000000000003","0.11218067674821486"
"2.4000000000000004","0.11649841332756747"
"2.5","0.12062281865742874"
"2.6","0.12451742174968905"
"2.7","0.12814757712877436"
"2.8000000000000003","0.13148119233406444"
"2.9000000000000004","0.13448939609187915"
"3.0","0.1371471212187431"
"3.1","0.13943358058558514"
"3.2","0.1413326200307439"
"3.3000000000000003","0.14283293849993384"
"3.4000000000000004","0.14392817239792513"
"3.5","0.14461684764510074"
"3.6","0.14490220878348123"
"3.7","0.14479193931082424"
"3.8000000000000003","0.1442977910021276"
"3.9000000000000004","0.14343514220212006"
"4.0","0.14222250596134614"
"4.1000000000000005","0.1406810085668476"
"4.2","0.13883385768540782"
"4.3","0.13670581723521605"
"4.4","0.13432270348645162"
"4.5","0.131710914007189"
"4.6000000000000005","0.12889699813319822"
"4.7","0.12590727482309247"
"4.800000000000001","0.12276750119309561"
"4.9","0.1195025927931837"
"5.0","0.11613639483314392"
"5.1000000000000005","0.11269150210447622"
"5.2","0.10918912425765934"
"5.300000000000001","0.10564899235170393"
"5.4","0.10208930215059712"
"5.5","0.09852668945034408"
"5.6000000000000005","0.0949762327311375"
"5.7","0.09145147859445063"
"5.800000000000001","0.0879644857217866"
"5.9","0.08452588344336595"
"6.0","0.08114494140028289"
"6.1000000000000005","0.07782964719777787"
"6.2","0.07458678936107832"
"6.300000000000001","0.07142204330458825"
"6.4","0.06834005840018723"
"6.5","0.065344544574695"
"6.6000000000000005","0.06243835717666267"
"6.7","0.05962357912724108"
"6.800000000000001","0.056901599609251834"
"6.9","0.054273188754197906"
"7.0","0.05173856796102296"
"7.1000000000000005","0.04929747562564926"
"7.2","0.04694922817961639"
"7.300000000000001","0.044692776432488396"
"7.4","0.042526757289012694"
"7.5","0.04044954097106748"
"7.6000000000000005","0.03845927391879092"
"7.7","0.036553917577275365"
"7.800000000000001","0.03473128329692092"
"7.9","0.03298906358881537"
"8.0","0.03132485998294797"
"8.1","0.02973620773805745"
"8.200000000000001","0.02822059764864162"
"8.3","0.026775495188115738"
"8.4","0.02539835721813535"
"8.5","0.02408664648338849"
"8.6","0.02283784409927999"
"8.700000000000001","0.021649460227337096"
"8.8","0.020519043120228873"
"8.9","0.019444186705303096"
"9.0","0.018422536862728094"
"9.1","0.01745179654185487"
"9.200000000000001","0.01652972984741232"
"9.3","0.01565416521570492"
"9.4","0.014822997790156882"
"9.5","0.01403419109537512"
"9.600000000000001","0.013285778099401343"
"9.700000000000001","0.01257586174499296"
"9.8","0.011902615022603001"
"9.9","0.011264280650202432"
"10.0","0.010659170418179202"
"10.100000000000001","0.010085664251227821"
"10.200000000000001","0.009542209033379137"
"10.3","0.009027317237078584"
"10.4","0.008539565392467826"
"10.5","0.008077592428725296"
"10.600000000000001","0.007640097915441532"
"10.700000000000001","0.007225840228512825"
"10.8","0.006833634661899896"
"10.9","0.00646235150378726"
"11.0","0.006110914093165255"
"11.100000000000001","0.005778296870613893"
"11.200000000000001","0.005463523435070904"
"11.3","0.005165664616592601"
"11.4","0.004883836573544123"
"11.5","0.004617198921265616"
"11.600000000000001","0.004364952898034879"
"11.700000000000001","0.004126339573068404"
"11.8","0.0039006381003564745"
"11.9","0.0036871640213002443"
"12.0","0.003485267618396962"
"12.100000000000001","0.0032943323215923965"
"12.200000000000001","0.003113773168376721"
"12.3","0.00294303531823231"
"12.4","0.0027815926216407344"
"12.5","0.0026289462435140636"
"12.600000000000001","0.002484623340625654"
"12.700000000000001","0.0023481757923717646"
"12.8","0.002219178983992108"
"12.9","0.002097230641209921"
"13.0","0.0019819497151159268"
"13.100000000000001","0.0018729753160117118"
"13.200000000000001","0.0017699656948431007"
"13.3","0.0016725972707899235"
"13.4","0.0015805637035323963"
"13.5","0.0014935750086836931"
"13.600000000000001","0.001411356714861017"
"13.700000000000001","0.0013336490608616338"
"13.8","0.001260206231414224"
"13.9","0.0011907956299880254"
"14.0","0.0011251971871612547"
"14.100000000000001","0.0010632027030750607"
"14.200000000000001","0.0010046152225287386"
"14.3","0.0009492484413052476"
"14.4","0.0008969261423524275"
"14.5","0.000847481660484048"
"14.600000000000001","0.0008007573743053333"
"14.700000000000001","0.000756604224109401"
"14.8","0.0007148812545336773"
"14.9","0.0006754551808084455"
"15.0","0.0006381999774729098"
