"","{#status->#R}"
"0.0","0"
"0.1","0.0033806682366499773"
"0.2","0.009322766538413773"
"0.30000000000000004","0.019478131932407"
"0.4","0.03607368085841853"
"0.5","0.06146911914049334"
"0.6000000000000001","0.09714738389258296"
"0.7000000000000001","0.14268388895510195"
"0.8","0.1956798287593217"
"0.9","0.25279602006782637"
"1.0","0.3109397494842528"
"1.1","0.3678551158910126"
"1.2000000000000002","0.4221494283935932"
"1.3","0.4730847898384531"
"1.4000000000000001","0.5203530349711765"
"1.5","0.5639060921380439"
"1.6","0.6038445372050487"
"1.7000000000000002","0.6403488315707138"
"1.8","0.6736381760887001"
"1.9000000000000001","0.7039463189638406"
"2.0","0.7315075567641323"
"2.1","0.7565488265460711"
"2.2","0.7792854388055894"
"2.3000000000000003","0.7999189899612694"
"2.4000000000000004","0.8186365782471255"
"2.5","0.8356107933386278"
"2.6","0.8510001566199616"
"2.7","0.864949813481585"
"2.8000000000000003","0.8775923549397421"
"2.9000000000000004","0.8890486927100877"
"3.0","0.8994289411008001"
"3.1","0.9088332775148171"
"3.2","0.9173527650520424"
"3.3000000000000003","0.9250701281692312"
"3.4000000000000004","0.9320604771241412"
"3.5","0.9383919799625311"
"3.6","0.9441264827106519"
"3.7","0.9493200796025382"
"3.8000000000000003","0.9540236358539044"
"3.9000000000000004","0.9582832658587186"
"4.0","0.9621407698402291"
"4.1000000000000005","0.9656340320084249"
"4.2","0.968797383209554"
"4.3","0.9716619309333506"
"4.4","0.974255859392201"
"4.5","0.9766047022185522"
"4.6000000000000005","0.9787315901524165"
"4.7","0.9806574759164614"
"4.800000000000001","0.9824013383061921"
"4.9","0.9839803673598218"
"5.0","0.985410132318183"
"5.1000000000000005","0.9867047339403077"
"5.2","0.987876942605413"
"5.300000000000001","0.9889383235069724"
"5.4","0.9898993501290713"
"5.5","0.990769507088962"
"5.6000000000000005","0.9915573833321593"
"5.7","0.9922707565770328"
"5.800000000000001","0.9929166698241145"
"5.9","0.9935015006706872"
"6.0","0.9940310241031375"
"6.1000000000000005","0.9945104693775123"
"6.2","0.994944571542233"
"6.300000000000001","0.9953376181055295"
"6.4","0.9956934913034281"
"6.5","0.9960157063816623"
"6.6000000000000005","0.9963074462662981"
"6.7","0.996571592962842"
"6.800000000000001","0.9968107559917996"
"6.9","0.9970272981398028"
"7.0","0.997223358779247"
"7.1000000000000005","0.9974008749856326"
"7.2","0.997561600660281"
"7.300000000000001","0.9977071238465632"
"7.4","0.9978388824100893"
"7.5","0.9979581782372583"
"7.6000000000000005","0.9980661900920315"
"7.7","0.9981639852576137"
"7.800000000000001","0.9982525300777879"
"7.9","0.9983326995018288"
"8.0","0.9984052857271211"
"8.1","0.9984710060247259"
"8.200000000000001","0.9985305098250976"
"8.3","0.9985843851338618"
"8.4","0.9986331643409713"
"8.5","0.9986773294805712"
"8.6","0.998717316993496"
"8.700000000000001","0.9987535220394121"
"8.8","0.9987863024011818"
"8.9","0.9988159820199988"
"9.0","0.9988428541962047"
"9.1","0.998867184487397"
"9.200000000000001","0.9988892133324498"
"9.3","0.9989091584273649"
"9.4","0.99892721687642"
"9.5","0.9989435671398637"
"9.600000000000001","0.9989583707973959"
"9.700000000000001","0.9989717741448566"
"9.8","0.9989839096398943"
"9.9","0.9989948972108986"
"10.0","0.9990048454421283"
"10.100000000000001","0.9990138526467428"
"10.200000000000001","0.9990220078383413"
"10.3","0.9990293916106058"
"10.4","0.9990360769337425"
"10.5","0.9990421298755889"
"10.600000000000001","0.9990476102545128"
"10.700000000000001","0.9990525722305544"
"10.8","0.9990570648406532"
"10.9","0.9990611324832475"
"11.0","0.9990648153570368"
"11.100000000000001","0.9990681498582408"
"11.200000000000001","0.9990711689402815"
"11.3","0.9990739024394436"
"11.4","0.9990763773697299"
"11.5","0.9990786181898259"
"11.600000000000001","0.9990806470448126"
"11.700000000000001","0.9990824839850149"
"11.8","0.9990841471641486"
"11.9","0.9990856530187252"
"12.0","0.9990870164304858"
"12.100000000000001","0.9990882508734703"
"12.200000000000001","0.9990893685471751"
"12.3","0.9990903804971152"
"12.4","0.999091296723982"
"12.5","0.9990921262824759"
"12.600000000000001","0.9990928773707894"
"12.700000000000001","0.9990935574116268"
"12.8","0.9990941731255591"
"12.9","0.9990947305974412"
"13.0","0.9990952353365453"
"13.100000000000001","0.9990956923310069"
"13.200000000000001","0.9990961060971205"
"13.3","0.9990964807239724"
"13.4","0.9990968199138511"
"13.5","0.999097127018836"
"13.600000000000001","0.9990974050739241"
"13.700000000000001","0.9990976568270239"
"13.8","0.9990978847661119"
"13.9","0.9990980911438202"
"14.0","0.9990982779996983"
"14.100000000000001","0.9990984471803692"
"14.200000000000001","0.9990986003577789"
"14.3","0.9990987390457193"
"14.4","0.9990988646147889"
"14.5","0.9990989783059374"
"14.600000000000001","0.9990990812427297"
"14.700000000000001","0.9990991744424498"
"14.8","0.9990992588261537"
"14.9","0.9990993352277726"
"15.0","0.9990994044023537"
