"","{#status->#R}"
"0.0","0"
"0.1","0.0026060451866360846"
"0.2","0.00543453507423898"
"0.30000000000000004","0.008501501938740535"
"0.4","0.011823600869232915"
"0.5","0.015418034671241657"
"0.6000000000000001","0.019302457420039294"
"0.7000000000000001","0.023494854634127177"
"0.8","0.028013398316102535"
"0.9","0.0328762755285757"
"1.0","0.038101489754004375"
"1.1","0.04370663504100274"
"1.2000000000000002","0.04970864386904725"
"1.3","0.05612351076011975"
"1.4000000000000001","0.06296599490678666"
"1.5","0.07024930643177954"
"1.6","0.07798478228653632"
"1.7000000000000002","0.08618155915992426"
"1.8","0.09484625201282228"
"1.9000000000000001","0.10398264787835501"
"2.0","0.11359142526723916"
"2.1","0.12366990979513694"
"2.2","0.13421187642336171"
"2.3000000000000003","0.14520740792292416"
"2.4000000000000004","0.1566428178194277"
"2.5","0.16850064418163277"
"2.6","0.18075971825522621"
"2.7","0.19339530923506892"
"2.8000000000000003","0.2063793435694806"
"2.9000000000000004","0.21968069427753376"
"3.0","0.23326553302028305"
"3.1","0.24709773527406648"
"3.2","0.2611393270559497"
"3.3000000000000003","0.2753509603548744"
"3.4000000000000004","0.28969240378477035"
"3.5","0.30412303500345717"
"3.6","0.3186023220901706"
"3.7","0.3330902822603382"
"3.8000000000000003","0.3475479079041607"
"3.9000000000000004","0.36193755183405907"
"4.0","0.37622326567957337"
"4.1000000000000005","0.3903710874488057"
"4.2","0.4043492762713998"
"4.3","0.41812849416007836"
"4.4","0.43168193621180617"
"4.5","0.4449854119767897"
"4.6000000000000005","0.4580173817379361"
"4.7","0.4707589521687964"
"4.800000000000001","0.48319383629331314"
"4.9","0.49530828288547607"
"5.0","0.507090980457258"
"5.1000000000000005","0.5185329408277075"
"5.2","0.5296273669833295"
"5.300000000000001","0.5403695095660124"
"5.4","0.5507565158920401"
"5.5","0.5607872749417494"
"5.6000000000000005","0.5704622612868315"
"5.7","0.5797833804588892"
"5.800000000000001","0.5887538178219168"
"5.9","0.5973778926021385"
"6.0","0.6056609183569766"
"6.1000000000000005","0.6136090708339085"
"6.2","0.6212292638804958"
"6.300000000000001","0.628529033818144"
"6.4","0.6355164324822139"
"6.5","0.6421999289571704"
"6.6000000000000005","0.6485883198942538"
"6.7","0.6546906481872067"
"6.800000000000001","0.6605161296953164"
"6.9","0.6660740876390022"
"7.0","0.671373894248105"
"7.1000000000000005","0.6764249192139062"
"7.2","0.6812364844799761"
"7.300000000000001","0.6858178249017782"
"7.4","0.6901780543083961"
"7.5","0.6943261365099297"
"7.6000000000000005","0.6982708608094462"
"7.7","0.7020208215975007"
"7.800000000000001","0.7055844016290428"
"7.9","0.708969758606066"
"8.0","0.7121848147138605"
"8.1","0.715237248783605"
"8.200000000000001","0.7181344907787794"
"8.3","0.7208837183271296"
"8.4","0.7234918550433808"
"8.5","0.7259655704103789"
"8.6","0.7283112810076783"
"8.700000000000001","0.7305351528967139"
"8.8","0.7326431049905334"
"8.9","0.7346408132536029"
"9.0","0.7365337155934478"
"9.1","0.738327017320874"
"9.200000000000001","0.7400256970692666"
"9.3","0.741634513076054"
"9.4","0.7431580097408906"
"9.5","0.7446005243855335"
"9.600000000000001","0.7459661941498252"
"9.700000000000001","0.7472589629667147"
"9.8","0.7484825885669169"
"9.9","0.7496406494707"
"10.0","0.75073655193045"
"10.100000000000001","0.7517735367931662"
"10.200000000000001","0.7527546862569415"
"10.3","0.7536829304998268"
"10.4","0.7545610541633305"
"10.5","0.7553917026762007"
"10.600000000000001","0.7561773884071246"
"10.700000000000001","0.756920496637601"
"10.8","0.7576232913485297"
"10.9","0.7582879208160528"
"11.0","0.7589164230139092"
"11.100000000000001","0.7595107308210516"
"11.200000000000001","0.7600726770345503"
"11.3","0.7606039991888962"
"11.4","0.7611063441837383"
"11.5","0.7615812727228596"
"11.600000000000001","0.7620302635678405"
"11.700000000000001","0.762454717610386"
"11.8","0.7628559617677154"
"11.9","0.7632352527057551"
"12.0","0.7635937803951306"
"12.100000000000001","0.7639326715051498"
"12.200000000000001","0.7642529926411016"
"12.3","0.7645557534302785"
"12.4","0.7648419094621716"
"12.5","0.7651123650882895"
"12.600000000000001","0.765367976087026"
"12.700000000000001","0.7656095521989426"
"12.8","0.7658378595377588"
"12.9","0.7660536228822452"
"13.0","0.7662575278541017"
"13.100000000000001","0.7664502229867846"
"13.200000000000001","0.766632321690108"
"13.3","0.7668044041153096"
"13.4","0.7669670189251211"
"13.5","0.7671206849732365"
"13.600000000000001","0.7672658928974182"
"13.700000000000001","0.7674031066303283"
"13.8","0.767532764832019"
"13.9","0.7676552822478638"
"14.0","0.7677710509955595"
"14.100000000000001","0.7678804417846817"
"14.200000000000001","0.76798380507213"
"14.3","0.7680814721566553"
"14.4","0.7681737562155241"
"14.5","0.7682609532862378"
"14.600000000000001","0.7683433431960939"
"14.700000000000001","0.7684211904422484"
"14.8","0.7684947450248165"
"14.9","0.7685642432354268"
"15.0","0.7686299084035343"
